Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskConfigTest,testValidateQueryAndTablesGiven,10,1,0,55,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskConfigTest,testValidateQueryGiven,9,1,0,69,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskConfigTest,testValidateTablesGiven,10,1,0,80,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TimestampIncrementingCriteriaTest,beforeEach,6,1,0,58,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TimestampIncrementingCriteriaTest,assertExtractedOffset,19,4,3,66,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TimestampIncrementingCriteriaTest,extractIntOffset,5,1,0,83,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TimestampIncrementingCriteriaTest,extractLongOffset,5,1,0,90,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TimestampIncrementingCriteriaTest,extractDecimalOffset,6,1,0,97,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TimestampIncrementingCriteriaTest,extractTooLargeDecimalOffset,6,1,0,105,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TimestampIncrementingCriteriaTest,extractFractionalDecimalOffset,6,1,0,116,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TimestampIncrementingCriteriaTest,extractWithIncColumn,5,1,0,125,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskLifecycleTest,testMissingParentConfig,5,1,0,38,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskLifecycleTest,testMissingTables,5,1,0,46,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskLifecycleTest,testStartStop,10,1,0,54,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskLifecycleTest,testPollInterval,13,1,0,65,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskLifecycleTest,testSingleUpdateMultiplePoll,17,1,0,90,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskLifecycleTest,testMultipleTables,22,1,0,117,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskLifecycleTest,testMultipleTablesMultiplePolls,33,5,0,147,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskLifecycleTest,validatePollResultTable,6,2,3,191,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskUpdateTest,tearDown,4,1,0,58,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskUpdateTest,testBulkPeriodicLoad,23,1,0,64,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskUpdateTest,testIncrementingInvalidColumn,5,1,0,95,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskUpdateTest,testTimestampInvalidColumn,5,1,0,109,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskUpdateTest,testManualIncrementing,3,1,0,123,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskUpdateTest,testManualIncrementingManualId,3,1,0,128,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskUpdateTest,testManualIncrementingManualCustomId,3,1,0,133,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskUpdateTest,manualIncrementingInternal,13,1,2,138,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskUpdateTest,testAutoincrement,12,1,0,164,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskUpdateTest,testTimestamp,3,1,0,190,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskUpdateTest,testTimestampManualOffset,3,1,0,195,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskUpdateTest,testTimestampCustomOffset,3,1,0,200,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskUpdateTest,timestampInternal,15,1,2,205,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskUpdateTest,testMultiColumnTimestamp,12,1,0,248,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskUpdateTest,testTimestampWithDelay,16,1,0,282,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskUpdateTest,testTimestampAndIncrementing,11,1,0,321,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskUpdateTest,testTimestampInNonUtcTimezone,10,1,0,351,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskUpdateTest,testTimestampInInvalidTimezone,5,1,0,372,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskUpdateTest,testMultiColumnTimestampAndIncrementing,11,1,0,388,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskUpdateTest,testManualIncrementingRestoreNoVersionOffset,4,1,0,420,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskUpdateTest,testManualIncrementingRestoreVersionOneOffset,4,1,0,428,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskUpdateTest,testManualIncrementingRestoreOffsetsWithMultipleProtocol,8,1,0,436,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskUpdateTest,testManualIncrementingRestoreOffset,10,1,1,447,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskUpdateTest,testAutoincrementRestoreNoVersionOffset,4,1,0,467,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskUpdateTest,testAutoincrementRestoreVersionOneOffset,4,1,0,475,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskUpdateTest,testAutoincrementRestoreOffsetsWithMultipleProtocol,8,1,0,483,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskUpdateTest,testAutoincrementRestoreOffset,11,1,1,494,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskUpdateTest,testTimestampRestoreNoVersionOffset,4,1,0,519,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskUpdateTest,testTimestampRestoreVersionOneOffset,4,1,0,525,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskUpdateTest,testTimestampRestoreOffsetsWithMultipleProtocol,8,1,0,533,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskUpdateTest,testTimestampRestoreOffset,10,1,1,547,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskUpdateTest,testTimestampAndIncrementingRestoreNoVersionOffset,4,1,0,578,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskUpdateTest,testTimestampAndIncrementingRestoreVersionOneOffset,4,1,0,586,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskUpdateTest,testTimestampAndIncrementingRestoreOffsetsWithMultipleProtocol,8,1,0,594,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskUpdateTest,testTimestampAndIncrementingRestoreOffset,12,1,1,605,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskUpdateTest,testCustomQueryBulk,26,1,0,642,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskUpdateTest,testCustomQueryWithTimestamp,14,1,0,680,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskUpdateTest,startTask,3,1,3,720,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskUpdateTest,startTask,6,1,7,724,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskUpdateTest,mode,16,4,2,736,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskUpdateTest,taskConfig,26,7,8,750,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskUpdateTest,verifyIncrementingFirstPoll,7,1,1,783,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskUpdateTest,verifyMultiTimestampFirstPoll,9,1,1,791,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskUpdateTest,verifyTimestampFirstPoll,9,1,1,801,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskUpdateTest,verifyIncrementingAndTimestampFirstPoll,4,1,1,811,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskUpdateTest,verifyIncrementingAndMultiTimestampFirstPoll,4,1,1,816,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskUpdateTest,verifyPoll,22,6,7,821,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskUpdateTest,countInts,0,7,3,863,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskUpdateTest,countIntValues,3,1,2,903,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskUpdateTest,countTimestampValues,3,1,2,907,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskUpdateTest,countIntIncrementingOffsets,3,1,2,911,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskUpdateTest,assertIncrementingOffsets,8,2,1,916,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskUpdateTest,assertTimestampOffsets,7,2,1,927,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskUpdateTest,assertMultiTimestampOffsets,10,3,1,937,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskUpdateTest,assertRecordsTopic,5,2,2,949,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskUpdateTest,assertRecordsSourcePartition,5,2,2,955,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TableMonitorThreadTest,testSingleLookup,17,2,1,96,0,io.aiven.connect.jdbc.source.TableMonitorThreadTest,io.aiven.connect.jdbc.source.TableMonitorThreadTest
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TableMonitorThreadTest,testWhitelist,10,1,1,116,0,io.aiven.connect.jdbc.source.TableMonitorThreadTest,io.aiven.connect.jdbc.source.TableMonitorThreadTest
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TableMonitorThreadTest,testBlacklist,10,1,1,131,0,io.aiven.connect.jdbc.source.TableMonitorThreadTest,io.aiven.connect.jdbc.source.TableMonitorThreadTest
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TableMonitorThreadTest,testReconfigOnUpdate,13,1,1,146,0,io.aiven.connect.jdbc.source.TableMonitorThreadTest,io.aiven.connect.jdbc.source.TableMonitorThreadTest
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TableMonitorThreadTest,testInvalidConnection,11,1,1,167,0,io.aiven.connect.jdbc.source.TableMonitorThreadTest,io.aiven.connect.jdbc.source.TableMonitorThreadTest
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TableMonitorThreadTest,testDuplicates,14,2,1,182,0,io.aiven.connect.jdbc.source.TableMonitorThreadTest,io.aiven.connect.jdbc.source.TableMonitorThreadTest
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TableMonitorThreadTest,testDuplicateWithUnqualifiedWhitelist,15,2,1,200,0,io.aiven.connect.jdbc.source.TableMonitorThreadTest,io.aiven.connect.jdbc.source.TableMonitorThreadTest
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TableMonitorThreadTest,testDuplicateWithUnqualifiedBlacklist,15,2,1,220,0,io.aiven.connect.jdbc.source.TableMonitorThreadTest,io.aiven.connect.jdbc.source.TableMonitorThreadTest
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TableMonitorThreadTest,testDuplicateWithQualifiedWhitelist,15,2,1,239,0,io.aiven.connect.jdbc.source.TableMonitorThreadTest,io.aiven.connect.jdbc.source.TableMonitorThreadTest
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TableMonitorThreadTest,testDuplicateWithQualifiedBlacklist,15,2,1,259,0,io.aiven.connect.jdbc.source.TableMonitorThreadTest,io.aiven.connect.jdbc.source.TableMonitorThreadTest
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TableMonitorThreadTest,newTableMonitorThread,3,1,3,278,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TableMonitorThreadTest,shutdownThread,8,1,0,295,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TableMonitorThreadTest,execute,3,1,0,297,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TableMonitorThreadTest,checkTableNames,13,2,1,304,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TableMonitorThreadTest,execute,8,2,0,306,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TableMonitorThreadTest,checkTableIds,3,1,1,318,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TableMonitorThreadTest,expectTableNames,12,3,2,322,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,MockTime,MockTime,3,1,0,34,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,MockTime,MockTime,4,1,1,38,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,MockTime,milliseconds,4,1,0,43,0,io.aiven.connect.jdbc.source.MockTime,io.aiven.connect.jdbc.source.MockTime
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,MockTime,hiResClockMs,3,1,0,49,0,io.aiven.connect.jdbc.source.MockTime,io.aiven.connect.jdbc.source.MockTime
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,MockTime,nanoseconds,4,1,0,54,0,io.aiven.connect.jdbc.source.MockTime,io.aiven.connect.jdbc.source.MockTime
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,MockTime,sleep,3,1,1,60,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,MockTime,waitObject,14,4,3,65,0,io.aiven.connect.jdbc.source.MockTime,io.aiven.connect.jdbc.source.MockTime
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskTestBase,setup,5,1,0,74,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskTestBase,tearDown,4,1,0,81,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskTestBase,singleTableConfig,3,1,0,87,0,io.aiven.connect.jdbc.source.JdbcSourceTaskTestBase,io.aiven.connect.jdbc.source.JdbcSourceTaskTestBase
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskTestBase,singleTableConfig,14,2,1,91,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskTestBase,twoTableConfig,8,1,0,106,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskTestBase,expectInitialize,4,1,2,115,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskTestBase,expectInitializeNoOffsets,7,2,1,121,0,io.aiven.connect.jdbc.source.JdbcSourceTaskTestBase,io.aiven.connect.jdbc.source.JdbcSourceTaskTestBase
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskTestBase,initializeTask,3,1,0,130,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTaskTestBase,pollRecords,7,2,1,134,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,EmbeddedDerby,EmbeddedDerby,3,1,0,50,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,EmbeddedDerby,EmbeddedDerby,15,1,1,54,0,io.aiven.connect.jdbc.source.EmbeddedDerby,io.aiven.connect.jdbc.source.EmbeddedDerby
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,EmbeddedDerby,getName,3,1,0,75,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,EmbeddedDerby,getRawName,3,1,0,79,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,EmbeddedDerby,getUrl,7,2,1,83,0,io.aiven.connect.jdbc.source.EmbeddedDerby,io.aiven.connect.jdbc.source.EmbeddedDerby
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,EmbeddedDerby,getUrl,3,1,0,91,0,io.aiven.connect.jdbc.source.EmbeddedDerby,io.aiven.connect.jdbc.source.EmbeddedDerby
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,EmbeddedDerby,getShutdownUrl,3,1,0,95,0,io.aiven.connect.jdbc.source.EmbeddedDerby,io.aiven.connect.jdbc.source.EmbeddedDerby
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,EmbeddedDerby,getConnection,3,1,0,99,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,EmbeddedDerby,createTable,25,5,2,103,0,io.aiven.connect.jdbc.source.EmbeddedDerby,io.aiven.connect.jdbc.source.EmbeddedDerby
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,EmbeddedDerby,dropTable,4,1,1,140,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,EmbeddedDerby,close,13,2,0,148,0,io.aiven.connect.jdbc.source.EmbeddedDerby,io.aiven.connect.jdbc.source.EmbeddedDerby
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,EmbeddedDerby,dropDatabase,5,1,0,166,0,io.aiven.connect.jdbc.source.EmbeddedDerby,io.aiven.connect.jdbc.source.EmbeddedDerby
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,EmbeddedDerby,execute,3,1,1,176,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,EmbeddedDerby,insert,24,6,2,185,0,io.aiven.connect.jdbc.source.EmbeddedDerby,io.aiven.connect.jdbc.source.EmbeddedDerby
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,EmbeddedDerby,delete,10,2,2,219,0,io.aiven.connect.jdbc.source.EmbeddedDerby,io.aiven.connect.jdbc.source.EmbeddedDerby
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,EmbeddedDerby,delete,3,1,2,237,0,io.aiven.connect.jdbc.source.EmbeddedDerby,io.aiven.connect.jdbc.source.EmbeddedDerby
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,EmbeddedDerby,quoteCaseSensitive,3,1,1,241,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,EmbeddedDerby,formatLiteral,19,5,1,245,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TimestampIncrementingOffsetTest,setUp,7,1,0,37,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TimestampIncrementingOffsetTest,testDefaults,4,1,0,46,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TimestampIncrementingOffsetTest,testToMap,7,1,0,52,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TimestampIncrementingOffsetTest,testGetIncrementingOffset,7,1,0,61,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TimestampIncrementingOffsetTest,testGetTimestampOffset,8,1,0,70,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TimestampIncrementingOffsetTest,testFromMap,7,1,0,80,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TimestampIncrementingOffsetTest,testEquals,13,1,0,89,1,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,NumericMappingConfigTest,mapping,3,1,0,35,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,NumericMappingConfigTest,setup,3,1,0,56,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,NumericMappingConfigTest,testNumericMapping,11,2,3,61,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TimestampIncrementingCriteria,TimestampIncrementingCriteria,5,1,3,80,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TimestampIncrementingCriteria,hasTimestampColumns,3,1,0,91,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TimestampIncrementingCriteria,hasIncrementedColumn,3,1,0,95,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TimestampIncrementingCriteria,whereClause,11,4,1,99,0,io.aiven.connect.jdbc.source.TimestampIncrementingCriteria,io.aiven.connect.jdbc.source.TimestampIncrementingCriteria
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TimestampIncrementingCriteria,setQueryParameters,11,4,2,114,0,io.aiven.connect.jdbc.source.TimestampIncrementingCriteria,io.aiven.connect.jdbc.source.TimestampIncrementingCriteria
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TimestampIncrementingCriteria,setQueryParametersTimestampIncrementing,10,1,2,135,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TimestampIncrementingCriteria,setQueryParametersIncrementing,5,1,2,153,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TimestampIncrementingCriteria,setQueryParametersTimestamp,7,1,2,162,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TimestampIncrementingCriteria,extractValues,13,3,3,176,0,io.aiven.connect.jdbc.source.TimestampIncrementingCriteria,io.aiven.connect.jdbc.source.TimestampIncrementingCriteria
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TimestampIncrementingCriteria,extractOffsetTimestamp,9,3,2,210,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TimestampIncrementingCriteria,extractOffsetIncrementedId,19,4,2,230,0,io.aiven.connect.jdbc.source.TimestampIncrementingCriteria,io.aiven.connect.jdbc.source.TimestampIncrementingCriteria
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TimestampIncrementingCriteria,extractDecimalId,10,3,1,261,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TimestampIncrementingCriteria,isIntegralPrimitiveType,3,1,1,272,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TimestampIncrementingCriteria,coalesceTimestampColumns,11,2,1,277,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TimestampIncrementingCriteria,timestampIncrementingWhereClause,17,1,1,288,0,io.aiven.connect.jdbc.source.TimestampIncrementingCriteria,io.aiven.connect.jdbc.source.TimestampIncrementingCriteria
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TimestampIncrementingCriteria,incrementingWhereClause,8,1,1,319,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,TimestampIncrementingCriteria,timestampWhereClause,9,1,1,328,0,io.aiven.connect.jdbc.source.TimestampIncrementingCriteria,io.aiven.connect.jdbc.source.TimestampIncrementingCriteria
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,ColumnMapping,ColumnMapping,9,1,3,39,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,ColumnMapping,field,3,1,0,60,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,ColumnMapping,columnDefn,3,1,0,69,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,ColumnMapping,columnNumber,3,1,0,78,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,ColumnMapping,hashCode,3,1,0,88,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,ColumnMapping,equals,10,3,1,93,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,ColumnMapping,toString,3,1,0,106,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,OffsetProtocols,sourcePartitionForProtocolV1,7,1,1,32,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,OffsetProtocols,sourcePartitionForProtocolV0,3,1,1,50,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTask,JdbcSourceTask,3,1,0,70,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTask,JdbcSourceTask,3,1,1,74,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTask,version,3,1,0,78,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTask,start,0,17,1,83,0,io.aiven.connect.jdbc.source.JdbcSourceTask,io.aiven.connect.jdbc.source.JdbcSourceTask
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTask,possibleTablePartitions,4,1,1,261,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTask,stop,7,1,0,269,0,io.aiven.connect.jdbc.source.JdbcSourceTask,io.aiven.connect.jdbc.source.JdbcSourceTask
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTask,closeResources,25,3,0,283,0,,
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.source,JdbcSourceTask,poll,48,7,0,305,0,io.aiven.connect.jdbc.source.JdbcSourceTask,io.aiven.connect.jdbc.source.JdbcSourceTask
