Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.sink.metadata,SchemaPair,2,2,4,4,24,6,0,0,0.0,6,0,/Users/krish/jdbc-connector-for-apache-kafka-master/src/main/java/io/aiven/connect/jdbc/sink/metadata/SchemaPair.java,24
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc,JdbcSourceConnectorTest,3,0,17,13,142,19,0,0,0.23529411764705882,0,8,/Users/krish/jdbc-connector-for-apache-kafka-master/src/test/java/io/aiven/connect/jdbc/JdbcSourceConnectorTest.java,54
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc,JdbcSinkConnector,2,0,7,7,32,8,0,0,0.8571428571428571,1,2,/Users/krish/jdbc-connector-for-apache-kafka-master/src/main/java/io/aiven/connect/jdbc/JdbcSinkConnector.java,36
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc,JdbcSourceConnector,7,0,7,7,120,15,0,0,0.5714285714285714,1,8,/Users/krish/jdbc-connector-for-apache-kafka-master/src/main/java/io/aiven/connect/jdbc/JdbcSourceConnector.java,50
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialectTest,6,0,34,30,174,34,0,1,0.8823529411764706,0,5,/Users/krish/jdbc-connector-for-apache-kafka-master/src/test/java/io/aiven/connect/jdbc/dialect/PostgreSqlDatabaseDialectTest.java,52
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,MockDatabaseDialect,0,0,1,1,20,1,0,2,-1.0,1,1,/Users/krish/jdbc-connector-for-apache-kafka-master/src/test/java/io/aiven/connect/jdbc/dialect/MockDatabaseDialect.java,23
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,MockDatabaseDialect.Provider,0,0,0,0,11,0,0,0,-1.0,0,0,/Users/krish/jdbc-connector-for-apache-kafka-master/src/test/java/io/aiven/connect/jdbc/dialect/MockDatabaseDialect.java,25
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,VerticaDatabaseDialectTest,0,0,17,16,86,17,0,1,-1.0,0,1,/Users/krish/jdbc-connector-for-apache-kafka-master/src/test/java/io/aiven/connect/jdbc/dialect/VerticaDatabaseDialectTest.java,31
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SqlServerDatabaseDialectTest,0,0,20,19,105,20,0,1,-1.0,0,2,/Users/krish/jdbc-connector-for-apache-kafka-master/src/test/java/io/aiven/connect/jdbc/dialect/SqlServerDatabaseDialectTest.java,35
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialectTest,0,0,23,22,136,23,0,1,-1.0,0,4,/Users/krish/jdbc-connector-for-apache-kafka-master/src/test/java/io/aiven/connect/jdbc/dialect/SybaseDatabaseDialectTest.java,41
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,MySqlDatabaseDialectTest,0,0,22,21,115,22,0,1,-1.0,0,2,/Users/krish/jdbc-connector-for-apache-kafka-master/src/test/java/io/aiven/connect/jdbc/dialect/MySqlDatabaseDialectTest.java,33
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,BaseDialectTest,17,2,35,8,262,42,11,0,0.2,0,6,/Users/krish/jdbc-connector-for-apache-kafka-master/src/test/java/io/aiven/connect/jdbc/dialect/BaseDialectTest.java,72
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,OracleDatabaseDialectTest,0,0,18,17,95,18,0,1,-1.0,0,2,/Users/krish/jdbc-connector-for-apache-kafka-master/src/test/java/io/aiven/connect/jdbc/dialect/OracleDatabaseDialectTest.java,33
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTest,7,1,26,18,249,29,0,1,0.2692307692307692,0,14,/Users/krish/jdbc-connector-for-apache-kafka-master/src/test/java/io/aiven/connect/jdbc/dialect/GenericDatabaseDialectTest.java,58
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,DatabaseDialectsTest,0,0,14,13,54,14,0,0,-1.0,0,14,/Users/krish/jdbc-connector-for-apache-kafka-master/src/test/java/io/aiven/connect/jdbc/dialect/DatabaseDialectsTest.java,35
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SqliteDatabaseDialectTest,2,1,21,20,132,21,0,1,0.8095238095238095,0,5,/Users/krish/jdbc-connector-for-apache-kafka-master/src/test/java/io/aiven/connect/jdbc/dialect/SqliteDatabaseDialectTest.java,51
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,GenericDatabaseDialectTypeTest,16,10,4,2,80,6,0,0,0.75,0,8,/Users/krish/jdbc-connector-for-apache-kafka-master/src/test/java/io/aiven/connect/jdbc/dialect/GenericDatabaseDialectTypeTest.java,50
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,Db2DatabaseDialectTest,0,0,21,20,111,21,0,1,-1.0,0,2,/Users/krish/jdbc-connector-for-apache-kafka-master/src/test/java/io/aiven/connect/jdbc/dialect/Db2DatabaseDialectTest.java,33
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,DerbyDatabaseDialectTest,0,0,21,20,111,21,0,1,-1.0,0,2,/Users/krish/jdbc-connector-for-apache-kafka-master/src/test/java/io/aiven/connect/jdbc/dialect/DerbyDatabaseDialectTest.java,34
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SapHanaDatabaseDialectTest,0,0,18,17,93,18,0,1,-1.0,0,2,/Users/krish/jdbc-connector-for-apache-kafka-master/src/test/java/io/aiven/connect/jdbc/dialect/SapHanaDatabaseDialectTest.java,33
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,DatabaseDialect,0,0,30,0,291,30,1,0,-1.0,24,9,/Users/krish/jdbc-connector-for-apache-kafka-master/src/main/java/io/aiven/connect/jdbc/dialect/DatabaseDialect.java,53
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,DatabaseDialect.StatementBinder,0,0,0,0,29,0,0,0,-1.0,0,0,/Users/krish/jdbc-connector-for-apache-kafka-master/src/main/java/io/aiven/connect/jdbc/dialect/DatabaseDialect.java,518
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,DatabaseDialect.ColumnConverter,0,0,0,0,13,0,0,0,-1.0,0,0,/Users/krish/jdbc-connector-for-apache-kafka-master/src/main/java/io/aiven/connect/jdbc/dialect/DatabaseDialect.java,563
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SqliteDatabaseDialect,0,0,6,3,0,21,0,2,-1.0,2,4,/Users/krish/jdbc-connector-for-apache-kafka-master/src/main/java/io/aiven/connect/jdbc/dialect/SqliteDatabaseDialect.java,38
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SqliteDatabaseDialect.Provider,0,0,0,0,11,0,0,0,-1.0,0,0,/Users/krish/jdbc-connector-for-apache-kafka-master/src/main/java/io/aiven/connect/jdbc/dialect/SqliteDatabaseDialect.java,43
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,VerticaDatabaseDialect,0,0,3,2,0,18,0,2,-1.0,2,3,/Users/krish/jdbc-connector-for-apache-kafka-master/src/main/java/io/aiven/connect/jdbc/dialect/VerticaDatabaseDialect.java,36
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,VerticaDatabaseDialect.Provider,0,0,0,0,11,0,0,0,-1.0,0,0,/Users/krish/jdbc-connector-for-apache-kafka-master/src/main/java/io/aiven/connect/jdbc/dialect/VerticaDatabaseDialect.java,40
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect,17,0,64,33,0,268,11,1,0.109375,3,9,/Users/krish/jdbc-connector-for-apache-kafka-master/src/main/java/io/aiven/connect/jdbc/dialect/GenericDatabaseDialect.java,57
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,GenericDatabaseDialect.Provider,0,0,0,0,11,0,0,0,-1.0,0,1,/Users/krish/jdbc-connector-for-apache-kafka-master/src/main/java/io/aiven/connect/jdbc/dialect/GenericDatabaseDialect.java,71
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SqlServerDatabaseDialect,0,0,10,4,0,29,0,2,-1.0,2,7,/Users/krish/jdbc-connector-for-apache-kafka-master/src/main/java/io/aiven/connect/jdbc/dialect/SqlServerDatabaseDialect.java,40
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SqlServerDatabaseDialect.Provider,0,0,0,0,11,0,0,0,-1.0,0,0,/Users/krish/jdbc-connector-for-apache-kafka-master/src/main/java/io/aiven/connect/jdbc/dialect/SqlServerDatabaseDialect.java,44
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,DatabaseDialectProvider,6,3,5,4,107,5,2,0,0.6,3,2,/Users/krish/jdbc-connector-for-apache-kafka-master/src/main/java/io/aiven/connect/jdbc/dialect/DatabaseDialectProvider.java,29
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,DatabaseDialectProvider.JdbcUrlInfo,0,0,0,0,20,0,0,0,-1.0,0,0,/Users/krish/jdbc-connector-for-apache-kafka-master/src/main/java/io/aiven/connect/jdbc/dialect/DatabaseDialectProvider.java,51
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,DatabaseDialectProvider.SubprotocolBasedProvider,1,0,0,0,30,0,0,1,-1.0,0,0,/Users/krish/jdbc-connector-for-apache-kafka-master/src/main/java/io/aiven/connect/jdbc/dialect/DatabaseDialectProvider.java,145
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,DatabaseDialectProvider.FixedScoreProvider,1,0,0,0,13,0,0,1,-1.0,0,0,/Users/krish/jdbc-connector-for-apache-kafka-master/src/main/java/io/aiven/connect/jdbc/dialect/DatabaseDialectProvider.java,190
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,DropOptions,2,0,9,8,63,11,0,0,0.2222222222222222,7,0,/Users/krish/jdbc-connector-for-apache-kafka-master/src/main/java/io/aiven/connect/jdbc/dialect/DropOptions.java,22
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,OracleDatabaseDialect,0,0,8,4,0,25,0,2,-1.0,2,5,/Users/krish/jdbc-connector-for-apache-kafka-master/src/main/java/io/aiven/connect/jdbc/dialect/OracleDatabaseDialect.java,37
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,OracleDatabaseDialect.Provider,0,0,0,0,11,0,0,0,-1.0,0,0,/Users/krish/jdbc-connector-for-apache-kafka-master/src/main/java/io/aiven/connect/jdbc/dialect/OracleDatabaseDialect.java,42
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,DerbyDatabaseDialect,0,0,6,2,0,21,0,2,-1.0,2,4,/Users/krish/jdbc-connector-for-apache-kafka-master/src/main/java/io/aiven/connect/jdbc/dialect/DerbyDatabaseDialect.java,35
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,DerbyDatabaseDialect.Provider,0,0,0,0,11,0,0,0,-1.0,0,0,/Users/krish/jdbc-connector-for-apache-kafka-master/src/main/java/io/aiven/connect/jdbc/dialect/DerbyDatabaseDialect.java,40
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialect,6,0,16,6,0,52,0,2,0.6875,2,3,/Users/krish/jdbc-connector-for-apache-kafka-master/src/main/java/io/aiven/connect/jdbc/dialect/PostgreSqlDatabaseDialect.java,36
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,PostgreSqlDatabaseDialect.Provider,0,0,0,0,11,0,0,0,-1.0,0,0,/Users/krish/jdbc-connector-for-apache-kafka-master/src/main/java/io/aiven/connect/jdbc/dialect/PostgreSqlDatabaseDialect.java,54
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,MySqlDatabaseDialect,0,0,6,2,0,20,0,2,-1.0,2,4,/Users/krish/jdbc-connector-for-apache-kafka-master/src/main/java/io/aiven/connect/jdbc/dialect/MySqlDatabaseDialect.java,40
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,MySqlDatabaseDialect.Provider,0,0,0,0,11,0,0,0,-1.0,0,0,/Users/krish/jdbc-connector-for-apache-kafka-master/src/main/java/io/aiven/connect/jdbc/dialect/MySqlDatabaseDialect.java,44
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,Db2DatabaseDialect,0,0,6,2,0,21,0,2,-1.0,1,4,/Users/krish/jdbc-connector-for-apache-kafka-master/src/main/java/io/aiven/connect/jdbc/dialect/Db2DatabaseDialect.java,35
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,Db2DatabaseDialect.Provider,0,0,0,0,11,0,0,0,-1.0,0,0,/Users/krish/jdbc-connector-for-apache-kafka-master/src/main/java/io/aiven/connect/jdbc/dialect/Db2DatabaseDialect.java,40
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,DatabaseDialects,6,0,8,5,134,17,0,0,0.25,5,3,/Users/krish/jdbc-connector-for-apache-kafka-master/src/main/java/io/aiven/connect/jdbc/dialect/DatabaseDialects.java,42
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,DatabaseDialects.JdbcUrlDetails,3,0,0,0,22,0,0,0,-1.0,0,0,/Users/krish/jdbc-connector-for-apache-kafka-master/src/main/java/io/aiven/connect/jdbc/dialect/DatabaseDialects.java,202
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SapHanaDatabaseDialect,0,0,6,4,0,21,0,2,-1.0,2,4,/Users/krish/jdbc-connector-for-apache-kafka-master/src/main/java/io/aiven/connect/jdbc/dialect/SapHanaDatabaseDialect.java,36
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SapHanaDatabaseDialect.Provider,0,0,0,0,11,0,0,0,-1.0,0,0,/Users/krish/jdbc-connector-for-apache-kafka-master/src/main/java/io/aiven/connect/jdbc/dialect/SapHanaDatabaseDialect.java,40
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialect,0,0,13,5,0,37,0,2,-1.0,1,6,/Users/krish/jdbc-connector-for-apache-kafka-master/src/main/java/io/aiven/connect/jdbc/dialect/SybaseDatabaseDialect.java,43
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.dialect,SybaseDatabaseDialect.Provider,0,0,0,0,11,0,0,0,-1.0,0,0,/Users/krish/jdbc-connector-for-apache-kafka-master/src/main/java/io/aiven/connect/jdbc/dialect/SybaseDatabaseDialect.java,47
jdbc-connector-for-apache-kafka-master,io.aiven.kafka.connect.jdbc,AbstractIT,10,0,9,0,84,13,0,0,0.0,0,2,/Users/krish/jdbc-connector-for-apache-kafka-master/src/integrationTest/java/io/aiven/kafka/connect/jdbc/AbstractIT.java,47
jdbc-connector-for-apache-kafka-master,io.aiven.kafka.connect.jdbc,SchemaRegistryContainer,1,1,3,3,18,3,0,0,0.6666666666666666,1,0,/Users/krish/jdbc-connector-for-apache-kafka-master/src/integrationTest/java/io/aiven/kafka/connect/jdbc/SchemaRegistryContainer.java,23
jdbc-connector-for-apache-kafka-master,io.aiven.kafka.connect.jdbc,ConnectRunner,5,0,6,3,62,8,0,0,0.0,1,0,/Users/krish/jdbc-connector-for-apache-kafka-master/src/integrationTest/java/io/aiven/kafka/connect/jdbc/ConnectRunner.java,42
jdbc-connector-for-apache-kafka-master,io.aiven.kafka.connect.jdbc.oracle,AbstractOracleIT,3,1,3,0,33,3,2,0,0.0,0,0,/Users/krish/jdbc-connector-for-apache-kafka-master/src/integrationTest/java/io/aiven/kafka/connect/jdbc/oracle/AbstractOracleIT.java,34
jdbc-connector-for-apache-kafka-master,io.aiven.kafka.connect.jdbc.oracle,VerifyInsertIT,6,0,11,5,97,14,0,1,0.0,0,0,/Users/krish/jdbc-connector-for-apache-kafka-master/src/integrationTest/java/io/aiven/kafka/connect/jdbc/oracle/VerifyInsertIT.java,41
jdbc-connector-for-apache-kafka-master,io.aiven.kafka.connect.jdbc.oracle,VerifyDeleteIT,5,0,12,6,135,22,0,1,0.0,0,0,/Users/krish/jdbc-connector-for-apache-kafka-master/src/integrationTest/java/io/aiven/kafka/connect/jdbc/oracle/VerifyDeleteIT.java,41
jdbc-connector-for-apache-kafka-master,io.aiven.kafka.connect.jdbc.postgres,PartitionedTableIntegrationTest,6,0,5,0,52,8,0,1,0.0,0,0,/Users/krish/jdbc-connector-for-apache-kafka-master/src/integrationTest/java/io/aiven/kafka/connect/jdbc/postgres/PartitionedTableIntegrationTest.java,41
jdbc-connector-for-apache-kafka-master,io.aiven.kafka.connect.jdbc.postgres,UnqualifiedTableNamesIntegrationTest,8,0,11,4,100,13,0,1,0.18181818181818182,0,0,/Users/krish/jdbc-connector-for-apache-kafka-master/src/integrationTest/java/io/aiven/kafka/connect/jdbc/postgres/UnqualifiedTableNamesIntegrationTest.java,38
jdbc-connector-for-apache-kafka-master,io.aiven.kafka.connect.jdbc.postgres,VerifyInsertIT,6,0,11,5,97,14,0,1,0.0,0,0,/Users/krish/jdbc-connector-for-apache-kafka-master/src/integrationTest/java/io/aiven/kafka/connect/jdbc/postgres/VerifyInsertIT.java,41
jdbc-connector-for-apache-kafka-master,io.aiven.kafka.connect.jdbc.postgres,AbstractPostgresIT,3,1,3,0,32,3,4,0,0.0,0,0,/Users/krish/jdbc-connector-for-apache-kafka-master/src/integrationTest/java/io/aiven/kafka/connect/jdbc/postgres/AbstractPostgresIT.java,35
jdbc-connector-for-apache-kafka-master,io.aiven.kafka.connect.jdbc.postgres,VerifyDeleteIT,5,0,12,6,135,22,0,1,0.0,0,0,/Users/krish/jdbc-connector-for-apache-kafka-master/src/integrationTest/java/io/aiven/kafka/connect/jdbc/postgres/VerifyDeleteIT.java,41
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.config,JdbcConfig,22,6,13,7,63,13,0,0,0.15384615384615385,27,2,/Users/krish/jdbc-connector-for-apache-kafka-master/src/main/java/io/aiven/connect/jdbc/config/JdbcConfig.java,31
jdbc-connector-for-apache-kafka-master,io.aiven.connect.jdbc.config,DatabaseDialectRecommender,2,1,4,4,23,5,0,0,0.5,1,0,/Users/krish/jdbc-connector-for-apache-kafka-master/src/main/java/io/aiven/connect/jdbc/config/DatabaseDialectRecommender.java,29
